"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-381771","Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)","7/4365","21/11146",0.333333333333333,0.851164566628484,-0.547710746421757,0.777328893083653,1,0.587807458344353,"1803/28972/23478/1499/9789/60559/2782",7
"R-HSA-156584","Cytosolic sulfonation of small molecules","8/4365","24/11146",0.333333333333333,0.851164566628484,-0.585606380677267,0.784656618793831,1,0.587807458344353,"54928/347734/9061/6818/9060/6817/84836/10380",8
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","9/4365","27/11146",0.333333333333333,0.851164566628484,-0.621213151644433,0.791840916323321,1,0.587807458344353,"10621/11128/5434/9328/10623/9533/112495/5441/5437",9
"R-HSA-6807505","RNA polymerase II transcribes snRNA genes","26/4365","74/11146",0.351351351351351,0.897173462121916,-0.71202185320829,0.796332037613746,1,0.587807458344353,"5439/23248/22916/5430/51593/4686/55197/5431/5432/2960/5434/2963/5436/2962/58490/6829/51808/5433/2958/29101/5441/2959/5438/5437/6827/55726",26
"R-HSA-5654696","Downstream signaling of activated FGFR2","10/4365","30/11146",0.333333333333333,0.851164566628484,-0.654904512557284,0.798820284109395,1,0.587807458344353,"6654/2549/3845/5290/2885/5295/5781/6464/5335/3265",10
"R-HSA-5633008","TP53 Regulates Transcription of Cell Death Genes","15/4365","44/11146",0.340909090909091,0.870509215870041,-0.690478047819161,0.79997661937324,1,0.587807458344353,"665/84883/55240/1121/843/317/581/5876/8738/839/637/10397/834/5875/355",15
"R-HSA-9768759","Regulation of NPAS4 gene expression","4/4365","13/11146",0.307692307692308,0.785690369195524,-0.620286812450627,0.815624780106835,1,0.587807458344353,"6722/2908/27161/26523",4
"R-HSA-110312","Translesion synthesis by REV1","5/4365","16/11146",0.3125,0.797966781214204,-0.648814400408372,0.816021921100335,1,0.587807458344353,"6119/6233/5111/6117/6118",5
"R-HSA-1963640","GRB2 events in ERBB2 signaling","5/4365","16/11146",0.3125,0.797966781214204,-0.648814400408372,0.816021921100335,1,0.587807458344353,"6654/3845/2885/1956/3265",5
"R-HSA-1963642","PI3K events in ERBB2 signaling","5/4365","16/11146",0.3125,0.797966781214204,-0.648814400408372,0.816021921100335,1,0.587807458344353,"2549/5290/2885/5295/1956",5
"R-HSA-888590","GABA synthesis, release, reuptake and degradation","6/4365","19/11146",0.315789473684211,0.806366431542774,-0.677725292690502,0.818345250358796,1,0.587807458344353,"7915/80331/6812/5864/3312/6844",6
"R-HSA-442380","Zinc influx into cells by the SLC39 gene family","3/4365","10/11146",0.3,0.766048109965636,-0.593809628343727,0.818935830469471,1,0.587807458344353,"64116/27173/7922",3
"R-HSA-70635","Urea cycle","3/4365","10/11146",0.3,0.766048109965636,-0.593809628343727,0.818935830469471,1,0.587807458344353,"445/10166/435",3
"R-HSA-5625740","RHO GTPases activate PKNs","33/4365","94/11146",0.351063829787234,0.896439277619361,-0.80895403966795,0.819576835027724,1,0.587807458344353,"94274/23028/5586/4660/3021/128312/4629/79784/85236/387/10398/8338/5170/4627/7531/5058/121504/7533/7532/2810/7529/7534/4628/5585/10971/5500/94239/4659/103910/5879/388/4637/389",33
"R-HSA-2428924","IGF1R signaling cascade","18/4365","53/11146",0.339622641509434,0.867224275432795,-0.777351420697923,0.820329194242026,1,0.587807458344353,"30849/5289/5291/3667/6654/2549/3845/5170/2260/5290/117145/2885/5295/3481/5781/6464/208/3265",18
"R-HSA-113510","E2F mediated regulation of DNA replication","7/4365","22/11146",0.318181818181818,0.812475268145371,-0.706357712879888,0.821728112400286,1,0.587807458344353,"5000/84515/5515/28227/5518/5519/5516",7
"R-HSA-202427","Phosphorylation of CD3 and TCR zeta chains","7/4365","22/11146",0.318181818181818,0.812475268145371,-0.706357712879888,0.821728112400286,1,0.587807458344353,"3119/3115/3123/1445/5788/3122/3113",7
"R-HSA-425397","Transport of vitamins, nucleosides, and related molecules","14/4365","42/11146",0.333333333333333,0.851164566628484,-0.775312066705156,0.824331707485671,1,0.587807458344353,"8884/347/291/376497/2030/347734/10999/292/3177/293/6567/23568/402/9197",14
"R-HSA-8854691","Interleukin-20 family signaling","8/4365","25/11146",0.32,0.817117983963345,-0.734436703828798,0.825704558195782,1,0.587807458344353,"3717/6773/6776/6774/6772/3716/6777/5781",8
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","9/4365","28/11146",0.321428571428571,0.820765832106038,-0.761854036701388,0.830006207166575,1,0.587807458344353,"10621/11128/5434/9328/10623/9533/112495/5441/5437",9
"R-HSA-9759475","Regulation of CDH11 Expression and Function","9/4365","28/11146",0.321428571428571,0.820765832106038,-0.761854036701388,0.830006207166575,1,0.587807458344353,"80332/3609/27161/1495/1499/1500/26523/3728/1009",9
"R-HSA-400253","Circadian Clock","24/4365","70/11146",0.342857142857143,0.875483554246441,-0.8384352911824,0.831617957971027,1,0.587807458344353,"6907/4208/79718/200186/2155/4209/2908/5936/6256/1374/6233/25819/1453/10135/5501/5500/1408/23373/8454/6500/5499/10498/8648/64784",24
"R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","39/4365","111/11146",0.351351351351351,0.897173462121916,-0.873505859206533,0.834192156053107,1,0.587807458344353,"3643/5527/4615/7189/391/5291/5525/3667/5528/2549/5515/5529/8396/6801/2260/5518/5519/5516/23396/5290/79837/6714/5526/2885/8394/207/5295/5880/51135/5305/5781/5159/5156/5879/1956/5594/5595/3654/2534",39
"R-HSA-112399","IRS-mediated signalling","16/4365","48/11146",0.333333333333333,0.851164566628484,-0.829067485111228,0.835657381976244,1,0.587807458344353,"30849/5289/5291/3667/6654/2549/3845/5170/2260/5290/117145/2885/5295/5781/208/3265",16
"R-HSA-9730414","MITF-M-regulated melanocyte development","46/4365","130/11146",0.353846153846154,0.903543924574852,-0.887512724318838,0.835877121942637,1,0.587807458344353,"8110/23405/527/6601/4286/2932/9550/9521/596/4141/427/2766/10000/86/27161/6599/5859/526/5873/1615/9114/7942/6595/51520/5917/523/1499/529/2058/9255/528/3735/3376/1017/26523/6195/7965/7514/1729/51606/3094/5594/5595/208/1432/54843",46
"R-HSA-180786","Extension of Telomeres","17/4365","51/11146",0.333333333333333,0.851164566628484,-0.854698731420709,0.840989635590851,1,0.587807458344353,"55651/54433/2237/63922/6119/1736/8607/5537/23243/10856/5111/55291/54386/6117/6118/1017/5425",17
"R-HSA-176187","Activation of ATR in response to replication stress","12/4365","37/11146",0.324324324324324,0.828160118881768,-0.839987127016694,0.843518602413063,1,0.587807458344353,"5000/84515/4173/4171/4176/6119/4175/4172/4174/6117/6118/1017",12
"R-HSA-977444","GABA B receptor activation","14/4365","43/11146",0.325581395348837,0.831370041823171,-0.888861464746161,0.852396733405077,1,0.587807458344353,"108/2788/115/2787/3759/2773/2783/2771/2791/2770/54331/2782/59345/55970",14
"R-HSA-991365","Activation of GABAB receptors","14/4365","43/11146",0.325581395348837,0.831370041823171,-0.888861464746161,0.852396733405077,1,0.587807458344353,"108/2788/115/2787/3759/2773/2783/2771/2791/2770/54331/2782/59345/55970",14
"R-HSA-2187338","Visual phototransduction","36/4365","104/11146",0.346153846153846,0.883901665344964,-0.954342086488298,0.854581711317007,1,0.587807458344353,"5959/4023/157506/54884/10988/348/345/7276/344/51109/336/83875/2817/9249/338/8644/9397/55937/4836/335/5950/2239/1645/2342/5588/5578/805/4035/375790/23173/6383/3339/4647/2339/2782/337",36
"R-HSA-3232118","SUMOylation of transcription factors","6/4365","20/11146",0.3,0.766048109965636,-0.840150937537437,0.858268380334585,1,0.587807458344353,"6612/4286/7158/7329/7341/6613",6
"R-HSA-388844","Receptor-type tyrosine-protein phosphatases","6/4365","20/11146",0.3,0.766048109965636,-0.840150937537437,0.858268380334585,1,0.587807458344353,"8497/139065/8500/8495/8496/5802",6
"R-HSA-69186","Lagging Strand Synthesis","6/4365","20/11146",0.3,0.766048109965636,-0.840150937537437,0.858268380334585,1,0.587807458344353,"2237/6119/5111/6117/6118/5425",6
"R-HSA-1482801","Acyl chain remodelling of PS","7/4365","23/11146",0.304347826086957,0.777150256486877,-0.858322260815579,0.858860172550184,1,0.587807458344353,"5320/255189/10162/5321/81579/114882/11145",7
"R-HSA-5655862","Translesion synthesis by POLK","5/4365","17/11146",0.294117647058824,0.751027558789839,-0.824200655082839,0.859131218189173,1,0.587807458344353,"6119/6233/5111/6117/6118",5
"R-HSA-5656121","Translesion synthesis by POLI","5/4365","17/11146",0.294117647058824,0.751027558789839,-0.824200655082839,0.859131218189173,1,0.587807458344353,"6119/6233/5111/6117/6118",5
"R-HSA-9754189","Germ layer formation at gastrulation","5/4365","17/11146",0.294117647058824,0.751027558789839,-0.824200655082839,0.859131218189173,1,0.587807458344353,"51592/4088/4087/1499/4089",5
"R-HSA-2980736","Peptide hormone metabolism","30/4365","88/11146",0.340909090909091,0.870509215870041,-0.978424214437247,0.862105858196183,1,0.587807458344353,"11336/1803/1509/28972/55770/23478/290/43/149371/5873/10640/1522/1499/9789/23265/55763/3799/1636/60559/1359/1361/1511/5034/60412/6844/1215/4311/2782/2028/183",30
"R-HSA-6803205","TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain","4/4365","14/11146",0.285714285714286,0.729569628538701,-0.812303214673092,0.862359598815292,1,0.587807458344353,"1121/5876/10397/5875",4
"R-HSA-71240","Tryptophan catabolism","4/4365","14/11146",0.285714285714286,0.729569628538701,-0.812303214673092,0.862359598815292,1,0.587807458344353,"56267/883/6520/3620",4
"R-HSA-9796292","Formation of axial mesoderm","4/4365","14/11146",0.285714285714286,0.729569628538701,-0.812303214673092,0.862359598815292,1,0.587807458344353,"4088/4087/1499/10413",4
"R-HSA-1296041","Activation of G protein gated Potassium channels","9/4365","29/11146",0.310344827586207,0.792463562033416,-0.8978108361934,0.862503344723233,1,0.587807458344353,"2788/2787/3759/2783/2791/54331/2782/59345/55970",9
"R-HSA-1296059","G protein gated Potassium channels","9/4365","29/11146",0.310344827586207,0.792463562033416,-0.8978108361934,0.862503344723233,1,0.587807458344353,"2788/2787/3759/2783/2791/54331/2782/59345/55970",9
"R-HSA-997272","Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits","9/4365","29/11146",0.310344827586207,0.792463562033416,-0.8978108361934,0.862503344723233,1,0.587807458344353,"2788/2787/3759/2783/2791/54331/2782/59345/55970",9
"R-HSA-5693565","Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks","26/4365","77/11146",0.337662337662338,0.862218651909374,-0.973345189416171,0.862683589435184,1,0.587807458344353,"23030/8467/10111/4361/25/9656/128312/2070/9031/7158/7329/6233/85236/322/9577/79184/2140/29086/121504/8924/51035/5599/7336/5536/7341/7334",26
"R-HSA-2428928","IRS-related events triggered by IGF1R","17/4365","52/11146",0.326923076923077,0.834796017270244,-0.957995330764483,0.865013446074012,1,0.587807458344353,"30849/5289/5291/3667/6654/2549/3845/5170/2260/5290/117145/2885/5295/3481/5781/208/3265",17
"R-HSA-1296065","Inwardly rectifying K+ channels","11/4365","35/11146",0.314285714285714,0.802526591392571,-0.93875304614852,0.867799740651768,1,0.587807458344353,"3767/2788/10060/2787/3759/2783/2791/54331/2782/59345/55970",11
"R-HSA-9833109","Evasion by RSV of host interferon responses","11/4365","35/11146",0.314285714285714,0.802526591392571,-0.93875304614852,0.867799740651768,1,0.587807458344353,"6773/7706/57506/3661/6233/9978/8065/3716/5610/6921/6923",11
"R-HSA-9664873","Pexophagy","3/4365","11/11146",0.272727272727273,0.696407372696032,-0.808216552588863,0.869664912558725,1,0.587807458344353,"8878/5830/6233",3
"R-HSA-9701898","STAT3 nuclear events downstream of ALK signaling","3/4365","11/11146",0.272727272727273,0.696407372696032,-0.808216552588863,0.869664912558725,1,0.587807458344353,"3066/6774/1786",3
"R-HSA-9845614","Sphingolipid catabolism","3/4365","11/11146",0.272727272727273,0.696407372696032,-0.808216552588863,0.869664912558725,1,0.587807458344353,"8879/224/8613",3
"R-HSA-8939243","RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known","12/4365","38/11146",0.315789473684211,0.806366431542774,-0.959267653078248,0.870739103283233,1,0.587807458344353,"80012/6601/1911/6015/1912/1457/1460/86/6599/865/6595/1459",12
"R-HSA-74158","RNA Polymerase III Transcription","13/4365","41/11146",0.317073170731707,0.809644343866119,-0.979678824324809,0.87377469695118,1,0.587807458344353,"10621/4784/11128/4782/5434/9328/10623/9533/112495/4781/5441/6741/5437",13
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","13/4365","41/11146",0.317073170731707,0.809644343866119,-0.979678824324809,0.87377469695118,1,0.587807458344353,"10621/4784/11128/4782/5434/9328/10623/9533/112495/4781/5441/6741/5437",13
"R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","37/4365","108/11146",0.342592592592593,0.874808026812609,-1.04888640318556,0.875055152584187,1,0.587807458344353,"2309/1901/4128/948/5008/3717/2162/301/4170/3911/240/596/6774/1278/3383/2308/3320/6772/3716/2335/3929/6778/598/7431/3688/7184/207/5295/3312/3162/3684/3689/4313/3606/6624/6288/4314",37
"R-HSA-8939211","ESR-mediated signaling","79/4365","222/11146",0.355855855855856,0.908675685995273,-1.10269993345232,0.879847152909553,1,0.587807458344353,"2309/23030/10274/5439/9166/6722/57678/5430/1655/1509/23028/5431/5432/3021/2289/5434/128312/2963/596/5436/2962/2788/10000/85236/1027/27161/23189/3320/10728/3326/865/8338/3845/5170/6801/5290/121504/26523/5433/6714/3276/2958/858/5747/207/2787/5295/2773/5441/8243/2783/857/94239/805/4846/7514/6464/5438/5536/2771/10498/2791/5437/2770/5481/54331/1956/5594/3315/5595/208/2288/8648/2782/3265/59345/55970/4313/4314",79
"R-HSA-5693606","DNA Double Strand Break Response","26/4365","78/11146",0.333333333333333,0.851164566628484,-1.05828916734375,0.880711448036863,1,0.587807458344353,"23030/8467/10111/4361/25/9656/128312/2070/9031/7158/7329/6233/85236/322/9577/79184/2140/29086/121504/8924/51035/5599/7336/5536/7341/7334",26
"R-HSA-114508","Effects of PIP2 hydrolysis","8/4365","27/11146",0.296296296296296,0.756590725891986,-1.01594787533344,0.889238177945113,1,0.587807458344353,"26090/8525/221955/10235/5588/5581/11343/1606",8
"R-HSA-1368108","BMAL1:CLOCK,NPAS2 activates circadian gene expression","8/4365","27/11146",0.296296296296296,0.756590725891986,-1.01594787533344,0.889238177945113,1,0.587807458344353,"6907/79718/2155/6256/25819/10135/10498/8648",8
"R-HSA-400508","Incretin synthesis, secretion, and inactivation","7/4365","24/11146",0.291666666666667,0.744768995799924,-1.00422931032252,0.889414577038093,1,0.587807458344353,"1803/28972/23478/1499/9789/60559/2782",7
"R-HSA-2219528","PI3K/AKT Signaling in Cancer","37/4365","109/11146",0.339449541284404,0.866782265098732,-1.12133418179728,0.889526914673253,1,0.587807458344353,"2309/79109/253260/7249/572/2932/391/5291/64223/2475/10000/2308/1027/3667/2549/84335/6199/842/5170/6801/2260/5290/1147/2931/6714/2885/207/5295/5880/5781/5159/5156/5879/5728/1956/208/2534",37
"R-HSA-1482839","Acyl chain remodelling of PE","9/4365","30/11146",0.3,0.766048109965636,-1.02943328100077,0.889796084986307,1,0.587807458344353,"5320/50640/255189/8398/10162/8605/5321/81579/11145",9
"R-HSA-5654688","SHC-mediated cascade:FGFR1","6/4365","21/11146",0.285714285714286,0.729569628538701,-0.995177137949787,0.890644175234958,1,0.587807458344353,"6654/3845/2260/2885/6464/3265",6
"R-HSA-5654689","PI-3K cascade:FGFR1","6/4365","21/11146",0.285714285714286,0.729569628538701,-0.995177137949787,0.890644175234958,1,0.587807458344353,"2549/2260/5290/2885/5295/5781",6
"R-HSA-8849932","Synaptic adhesion-like molecules","6/4365","21/11146",0.285714285714286,0.729569628538701,-0.995177137949787,0.890644175234958,1,0.587807458344353,"10313/1739/5802/2319/10211/1742",6
"R-HSA-5654704","SHC-mediated cascade:FGFR3","5/4365","18/11146",0.277777777777778,0.709303805523737,-0.9902670502035,0.893419433620125,1,0.587807458344353,"6654/3845/2885/6464/3265",5
"R-HSA-5654710","PI-3K cascade:FGFR3","5/4365","18/11146",0.277777777777778,0.709303805523737,-0.9902670502035,0.893419433620125,1,0.587807458344353,"2549/5290/2885/5295/5781",5
"R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","5/4365","18/11146",0.277777777777778,0.709303805523737,-0.9902670502035,0.893419433620125,1,0.587807458344353,"5111/2810/581/3276/10498",5
"R-HSA-435354","Zinc transporters","4/4365","15/11146",0.266666666666667,0.680931653302787,-0.992081950550409,0.898538513040045,1,0.587807458344353,"64116/27173/7779/7922",4
"R-HSA-6785631","ERBB2 Regulates Cell Motility","4/4365","15/11146",0.266666666666667,0.680931653302787,-0.992081950550409,0.898538513040045,1,0.587807458344353,"51072/387/1729/1956",4
"R-HSA-918233","TRAF3-dependent IRF activation pathway","4/4365","15/11146",0.266666666666667,0.680931653302787,-0.992081950550409,0.898538513040045,1,0.587807458344353,"7706/57506/3661/29110",4
"R-HSA-9823730","Formation of definitive endoderm","4/4365","15/11146",0.266666666666667,0.680931653302787,-0.992081950550409,0.898538513040045,1,0.587807458344353,"4088/4087/1499/4089",4
"R-HSA-2122947","NOTCH1 Intracellular Domain Regulates Transcription","15/4365","48/11146",0.3125,0.797966781214204,-1.12539849425213,0.900096886018992,1,0.587807458344353,"6907/79718/22938/7088/3066/9612/6233/10013/9978/26960/9759/8454/51564/6500/55869",15
"R-HSA-112310","Neurotransmitter release cycle","16/4365","51/11146",0.313725490196078,0.801096062709161,-1.14222090147519,0.902278248446834,1,0.587807458344353,"8497/4128/7915/10550/8500/6507/55327/80331/6812/5864/8573/2744/54407/3312/6844/10497",16
"R-HSA-211979","Eicosanoids","3/4365","12/11146",0.25,0.638373424971363,-1.0055661396626,0.907378516339553,1,0.587807458344353,"57834/5740/6916",3
"R-HSA-428643","Organic anion transporters","3/4365","12/11146",0.25,0.638373424971363,-1.0055661396626,0.907378516339553,1,0.587807458344353,"1468/6576/8402",3
"R-HSA-5617833","Cilium Assembly","70/4365","201/11146",0.348258706467662,0.889276412895431,-1.27091229499328,0.911259332660651,1,0.587807458344353,"11336/79809/50807/8195/55770/84747/10142/5108/140735/1781/7283/1639/10013/10121/8655/83658/3320/149371/1453/10640/9321/81027/7280/5518/8729/10540/347733/1778/11116/23332/7531/7277/11258/10381/23265/55763/203068/7532/10383/51807/84617/10575/22919/3842/5577/6950/1069/22948/378/7203/10576/10382/5048/10694/84790/54585/60412/9793/403/5566/4735/11020/6102/5116/347688/4218/79861/112714/54820/10806",70
"R-HSA-201451","Signaling by BMP","9/4365","31/11146",0.290322580645161,0.741336880611906,-1.15703344388064,0.912429176211696,1,0.587807458344353,"92/7321/11167/4086/9765/7323/4089/57154/94",9
"R-HSA-9759476","Regulation of Homotypic Cell-Cell Adhesion","9/4365","31/11146",0.290322580645161,0.741336880611906,-1.15703344388064,0.912429176211696,1,0.587807458344353,"80332/3609/27161/1495/1499/1500/26523/3728/1009",9
"R-HSA-9764260","Regulation of Expression and Function of Type II Classical Cadherins","9/4365","31/11146",0.290322580645161,0.741336880611906,-1.15703344388064,0.912429176211696,1,0.587807458344353,"80332/3609/27161/1495/1499/1500/26523/3728/1009",9
"R-HSA-9634815","Transcriptional Regulation by NPAS4","10/4365","34/11146",0.294117647058824,0.751027558789839,-1.16648701319804,0.912489275378202,1,0.587807458344353,"6722/2908/405/27161/10135/26523/1020/7514/5594/5595",10
"R-HSA-9839373","Signaling by TGFBR3","14/4365","46/11146",0.304347826086957,0.777150256486877,-1.21510792471003,0.916026793561944,1,0.587807458344353,"5663/7042/92/4088/6256/5664/27161/26523/4089/7048/409/408/10755/6938",14
"R-HSA-9768919","NPAS4 regulates expression of target genes","6/4365","22/11146",0.272727272727273,0.696407372696032,-1.14355579527434,0.916487698797961,1,0.587807458344353,"405/10135/1020/7514/5594/5595",6
"R-HSA-9012852","Signaling by NOTCH3","15/4365","49/11146",0.306122448979592,0.781681744862894,-1.22876996389713,0.917382900985141,1,0.587807458344353,"5663/9148/22938/3714/5087/4904/57534/5664/142678/6233/6772/23129/102/4854/1956",15
"R-HSA-1482925","Acyl chain remodelling of PG","5/4365","19/11146",0.263157894736842,0.671972026285645,-1.1481111269472,0.920231641927742,1,0.587807458344353,"5320/255189/5321/81579/54675",5
"R-HSA-202430","Translocation of ZAP-70 to Immunological synapse","5/4365","19/11146",0.263157894736842,0.671972026285645,-1.1481111269472,0.920231641927742,1,0.587807458344353,"3119/3115/3123/3122/3113",5
"R-HSA-422085","Synthesis, secretion, and deacylation of Ghrelin","5/4365","19/11146",0.263157894736842,0.671972026285645,-1.1481111269472,0.920231641927742,1,0.587807458344353,"28972/23478/43/9789/60559",5
"R-HSA-8963889","Assembly of active LPL and LIPC lipase complexes","5/4365","19/11146",0.263157894736842,0.671972026285645,-1.1481111269472,0.920231641927742,1,0.587807458344353,"64788/4023/91289/344/337",5
"R-HSA-6794361","Neurexins and neuroligins","17/4365","55/11146",0.309090909090909,0.789261689055503,-1.25696960257444,0.92037185459689,1,0.587807458344353,"9455/9546/9456/9454/10611/23136/81858/22839/55327/2036/2035/6812/28988/8573/2037/1742/22941",17
"R-HSA-5620912","Anchoring of the basal body to the plasma membrane","32/4365","98/11146",0.326530612244898,0.833793861187086,-1.32587796692487,0.924958961851967,1,0.587807458344353,"10142/5108/1781/7283/1639/10121/8655/3320/1453/5518/10540/1778/11116/23332/7531/7277/11258/203068/7532/10383/22919/5577/1069/10382/5048/9793/5566/4735/5116/4218/54820/10806",32
"R-HSA-418457","cGMP effects","4/4365","16/11146",0.25,0.638373424971363,-1.16133639239645,0.926044043686615,1,0.587807458344353,"10335/5138/8654/5592",4
"R-HSA-9614657","FOXO-mediated transcription of cell death genes","4/4365","16/11146",0.25,0.638373424971363,-1.16133639239645,0.926044043686615,1,0.587807458344353,"2309/2308/6794/4802",4
"R-HSA-9772755","Formation of WDR5-containing histone-modifying complexes","12/4365","41/11146",0.292682926829268,0.747364009722571,-1.30020896128798,0.930317843367746,1,0.587807458344353,"9070/8085/3054/11091/4297/26993/84661/79447/8473/1810/80335/11168",12
"R-HSA-8953750","Transcriptional Regulation by E2F6","10/4365","35/11146",0.285714285714286,0.729569628538701,-1.28557731783043,0.930365089268775,1,0.587807458344353,"80012/1911/6015/23468/317/10919/23269/5928/11335/5931",10
"R-HSA-109704","PI3K Cascade","13/4365","44/11146",0.295454545454545,0.754441320420702,-1.30938181307789,0.930720519496332,1,0.587807458344353,"30849/5289/5291/3667/2549/5170/2260/5290/117145/2885/5295/5781/208",13
"R-HSA-5223345","Miscellaneous transport and binding events","7/4365","26/11146",0.269230769230769,0.687479073046083,-1.27996670390386,0.93401578799978,1,0.587807458344353,"563/93380/84061/2039/118/119/120",7
"R-HSA-1663150","The activation of arylsulfatases","3/4365","13/11146",0.230769230769231,0.589267776896643,-1.18880229732643,0.934904637209368,1,0.587807458344353,"412/25870/411",3
"R-HSA-425561","Sodium/Calcium exchangers","3/4365","13/11146",0.230769230769231,0.589267776896643,-1.18880229732643,0.934904637209368,1,0.587807458344353,"6547/805/6717",3
"R-HSA-9733458","Induction of Cell-Cell Fusion","3/4365","13/11146",0.230769230769231,0.589267776896643,-1.18880229732643,0.934904637209368,1,0.587807458344353,"203859/55129/196527",3
"R-HSA-2453902","The canonical retinoid cycle in rods (twilight vision)","6/4365","23/11146",0.260869565217391,0.666128791274466,-1.28592964109763,0.936826825708941,1,0.587807458344353,"5959/157506/7276/51109/5950/4647",6
"R-HSA-5654693","FRS-mediated FGFR1 signaling","6/4365","23/11146",0.260869565217391,0.666128791274466,-1.28592964109763,0.936826825708941,1,0.587807458344353,"6654/3845/2260/2885/5781/3265",6
"R-HSA-9856651","MITF-M-dependent gene expression","28/4365","88/11146",0.318181818181818,0.812475268145371,-1.41692507065428,0.938160514154148,1,0.587807458344353,"8110/23405/527/6601/4286/9550/596/427/2766/86/27161/6599/526/5873/9114/6595/523/1499/529/528/1017/26523/1729/51606/3094/208/1432/54843",28
"R-HSA-5654706","FRS-mediated FGFR3 signaling","5/4365","20/11146",0.25,0.638373424971363,-1.29864693977952,0.940886062458794,1,0.587807458344353,"6654/3845/2885/5781/3265",5
"R-HSA-5654719","SHC-mediated cascade:FGFR4","5/4365","20/11146",0.25,0.638373424971363,-1.29864693977952,0.940886062458794,1,0.587807458344353,"6654/3845/2885/6464/3265",5
"R-HSA-5654720","PI-3K cascade:FGFR4","5/4365","20/11146",0.25,0.638373424971363,-1.29864693977952,0.940886062458794,1,0.587807458344353,"2549/5290/2885/5295/5781",5
"R-HSA-6803204","TP53 Regulates Transcription of Genes Involved in Cytochrome C Release","5/4365","20/11146",0.25,0.638373424971363,-1.29864693977952,0.940886062458794,1,0.587807458344353,"665/84883/55240/581/637",5
"R-HSA-5620924","Intraflagellar transport","16/4365","54/11146",0.296296296296296,0.756590725891986,-1.43851488105571,0.944991943330262,1,0.587807458344353,"79809/140735/8655/83658/9321/81027/7280/347733/7277/10381/10383/84617/3842/10382/84790/11020",16
"R-HSA-1638074","Keratan sulfate/keratin metabolism","10/4365","36/11146",0.277777777777778,0.709303805523737,-1.40158311084449,0.944996864268481,1,0.587807458344353,"11041/2683/6482/2720/3073/3074/5549/4969/4060/2331",10
"R-HSA-196071","Metabolism of steroid hormones","10/4365","36/11146",0.277777777777778,0.709303805523737,-1.40158311084449,0.944996864268481,1,0.587807458344353,"412/3290/706/112812/51144/2232/51170/2230/231/866",10
"R-HSA-2514859","Inactivation, recovery and regulation of the phototransduction cascade","10/4365","36/11146",0.277777777777778,0.709303805523737,-1.40158311084449,0.944996864268481,1,0.587807458344353,"10988/9397/4836/2342/5588/5578/805/23173/2339/2782",10
"R-HSA-418990","Adherens junctions interactions","17/4365","57/11146",0.298245614035088,0.761568296457065,-1.44790652768029,0.945574052418963,1,0.587807458344353,"80332/3609/4301/27161/1013/1495/1499/1500/26523/1012/3728/1003/1009/5819/71/283/1004",17
"R-HSA-6794362","Protein-protein interactions at synapses","27/4365","86/11146",0.313953488372093,0.8016782546152,-1.48124632642963,0.946018227052361,1,0.587807458344353,"9455/8497/9546/9456/9454/10611/10313/1739/23136/139065/8500/81858/22839/8495/8496/5802/55327/2319/2036/2035/6812/10211/28988/8573/2037/1742/22941",27
"R-HSA-1592389","Activation of Matrix Metalloproteinases","9/4365","33/11146",0.272727272727273,0.696407372696032,-1.40125708535872,0.946019099682753,1,0.587807458344353,"3818/1991/80781/1511/5340/1215/7177/4313/4314",9
"R-HSA-4085001","Sialic acid metabolism","9/4365","33/11146",0.272727272727273,0.696407372696032,-1.40125708535872,0.946019099682753,1,0.587807458344353,"55907/10825/6482/54187/80896/4758/5476/10020/2720",9
"R-HSA-420092","Glucagon-type ligand receptors","9/4365","33/11146",0.272727272727273,0.696407372696032,-1.40125708535872,0.946019099682753,1,0.587807458344353,"2788/2787/2783/2778/2791/54331/2782/59345/55970",9
"R-HSA-9659787","Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects","4/4365","17/11146",0.235294117647059,0.600822047031871,-1.32144236017368,0.946632605378135,1,0.587807458344353,"1027/1019/1017/1028",4
"R-HSA-9661069","Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)","4/4365","17/11146",0.235294117647059,0.600822047031871,-1.32144236017368,0.946632605378135,1,0.587807458344353,"1027/1019/1017/1028",4
"R-HSA-9825892","Regulation of MITF-M-dependent genes involved in cell cycle and proliferation","4/4365","17/11146",0.235294117647059,0.600822047031871,-1.32144236017368,0.946632605378135,1,0.587807458344353,"4286/1499/1017/3094",4
